ges,price,surface,link,city,hasPictures,title,nbrRooms,ces,state,postalCode,isPro,m2price
d,427500,225,//www.leboncoin.fr/ventes_immobilieres/900745738.htm?ca=16_s,PlaisanceduTouch,True,Maison 7 pièces 225 m²,7,d, Haute-Garonne ,31830,True,1900
d,253000,132,//www.leboncoin.fr/ventes_immobilieres/773323033.htm?ca=16_s,MontclarLauragais,True,Villa 5 pièces 132 m²,5,d, Haute-Garonne ,31290,True,1916
d,165000,146,//www.leboncoin.fr/ventes_immobilieres/751540629.htm?ca=16_s,Marquefave,True,Maison de ville 6 pièces 146 m²,6,d, Haute-Garonne ,31390,True,1130
d,260000,100,//www.leboncoin.fr/ventes_immobilieres/813931056.htm?ca=16_s,Mondonville,True,Maison 5 pièces 100 m²,5,d, Haute-Garonne ,31700,True,2600
d,280000,88,//www.leboncoin.fr/ventes_immobilieres/922887384.htm?ca=16_s,CastanetTolosan,True,Villa 4 pièces 88 m²,4,d, Haute-Garonne ,31320,True,3181
d,775000,230,//www.leboncoin.fr/ventes_immobilieres/792126960.htm?ca=16_s,Toulouse,True,Maison 8 pièces 230 m²,8,d, Haute-Garonne ,31000,True,3369
d,377700,170,//www.leboncoin.fr/ventes_immobilieres/790757858.htm?ca=16_s,PlaisanceduTouch,True,Villa 7 pièces 170 m²,7,d, Haute-Garonne ,31830,True,2221
d,465000,160,//www.leboncoin.fr/ventes_immobilieres/923094552.htm?ca=16_s,Frouzins,True,Villa 5 pièces 160 m²,5,d, Haute-Garonne ,31270,True,2906
d,289000,115,//www.leboncoin.fr/ventes_immobilieres/900745898.htm?ca=16_s,Lévignac,True,Maison 5 pièces 115 m²,5,d, Haute-Garonne ,31530,True,2513
,80000,60,//www.leboncoin.fr/ventes_immobilieres/923061887.htm?ca=16_s,AvignonetLauragais,True,Maison 2 pièces 60 m²,2,, Haute-Garonne ,31290,True,1333
,430000,160,//www.leboncoin.fr/ventes_immobilieres/791463129.htm?ca=16_s,Toulouse,True,Maison 5 pièces 160 m²,5,, Haute-Garonne ,31100,True,2687
d,160000,155,//www.leboncoin.fr/ventes_immobilieres/710046200.htm?ca=16_s,SaintMichel,True,Maison 4 pièces 155 m²,4,d, Haute-Garonne ,31220,True,1032
d,253000,140,//www.leboncoin.fr/ventes_immobilieres/877176684.htm?ca=16_s,Soueich,True,Villa 6 pièces 140 m²,6,d, Haute-Garonne ,31160,True,1807
d,222000,83,//www.leboncoin.fr/ventes_immobilieres/791723606.htm?ca=16_s,PinsJustaret,True,Villa 4 pièces 83 m²,4,d, Haute-Garonne ,31860,True,2674
,80000,174,//www.leboncoin.fr/ventes_immobilieres/900721853.htm?ca=16_s,Aurignac,True,Maison 8 pièces 174 m²,8,, Haute-Garonne ,31420,True,459
d,348000,146,//www.leboncoin.fr/ventes_immobilieres/751467277.htm?ca=16_s,Rieux,True,Maison 6 pièces 146 m²,6,d, Haute-Garonne ,31310,True,2383
d,510000,160,//www.leboncoin.fr/ventes_immobilieres/922921339.htm?ca=16_s,Colomiers,True,Villa 6 pièces 160 m²,6,d, Haute-Garonne ,31770,True,3187
d,277500,93,//www.leboncoin.fr/ventes_immobilieres/922801941.htm?ca=16_s,Beauzelle,True,Maison 4 pièces 93 m²,4,d, Haute-Garonne ,31700,True,2983
d,270000,124,//www.leboncoin.fr/ventes_immobilieres/922887600.htm?ca=16_s,Roques,True,Maison 5 pièces 124 m²,5,d, Haute-Garonne ,31120,True,2177
,265000,83,//www.leboncoin.fr/ventes_immobilieres/751481845.htm?ca=16_s,Toulouse,True,Maison 4 pièces 83 m²,4,d, Haute-Garonne ,31200,True,3192
d,339800,110,//www.leboncoin.fr/ventes_immobilieres/922779163.htm?ca=16_s,Montgiscard,True,Villa 5 pièces 110 m²,5,d, Haute-Garonne ,31450,True,3089
d,225000,90,//www.leboncoin.fr/ventes_immobilieres/922802141.htm?ca=16_s,Toulouse,True,Maison 4 pièces 90 m²,4,d, Haute-Garonne ,31100,True,2500
,54500,224,//www.leboncoin.fr/ventes_immobilieres/751461856.htm?ca=16_s,AvignonetLauragais,True,Grange 224 m² Avignonet Lauragais,0,, Haute-Garonne ,31290,True,243
d,385000,221,//www.leboncoin.fr/ventes_immobilieres/923207838.htm?ca=16_s,Gratentour,True,Maison 6 pièces 221 m²,6,d, Haute-Garonne ,31150,True,1742
d,190000,90,//www.leboncoin.fr/ventes_immobilieres/751747687.htm?ca=16_s,BuzetsurTarn,True,Villa 4 pièces 90 m²,4,d, Haute-Garonne ,31660,True,2111
d,136900,160,//www.leboncoin.fr/ventes_immobilieres/922779175.htm?ca=16_s,Revel,True,Maison de ville 4 pièces 160 m²,4,d, Haute-Garonne ,31250,True,855
d,349104,228,//www.leboncoin.fr/ventes_immobilieres/922887497.htm?ca=16_s,MontesquieuVolvestre,True,Ferme 8 pièces 228 m²,8,d, Haute-Garonne ,31310,True,1531
d,344500,217,//www.leboncoin.fr/ventes_immobilieres/922861734.htm?ca=16_s,Carbonne,True,Maison 7 pièces 217 m²,7,d, Haute-Garonne ,31390,True,1587
d,121000,100,//www.leboncoin.fr/ventes_immobilieres/922833016.htm?ca=16_s,VillemursurTarn,True,Villa 4 pièces 100 m²,4,d, Haute-Garonne ,31340,True,1210
d,243000,126,//www.leboncoin.fr/ventes_immobilieres/922918497.htm?ca=16_s,SaintLys,True,Ferme 4 pièces 126 m²,4,d, Haute-Garonne ,31470,True,1928
d,305000,120,//www.leboncoin.fr/ventes_immobilieres/922801759.htm?ca=16_s,SaintOrensdeGameville,True,Villa 6 pièces 120 m²,6,d, Haute-Garonne ,31650,True,2541
,285000,105,//www.leboncoin.fr/ventes_immobilieres/900671777.htm?ca=16_s,Escalquens,True,Villa 5 pièces 105 m²,5,, Haute-Garonne ,31750,True,2714
d,377000,133,//www.leboncoin.fr/ventes_immobilieres/751547919.htm?ca=16_s,Léguevin,True,Villa 4 pièces 133 m²,4,d, Haute-Garonne ,31490,True,2834
d,355000,289,//www.leboncoin.fr/ventes_immobilieres/751465233.htm?ca=16_s,Cazères,True,Maison de ville 8 pièces 289 m²,8,d, Haute-Garonne ,31220,True,1228
d,340000,100,//www.leboncoin.fr/ventes_immobilieres/922801743.htm?ca=16_s,LUnion,True,Maison 5 pièces 100 m²,5,d, Haute-Garonne ,31240,True,3400
d,330000,137,//www.leboncoin.fr/ventes_immobilieres/900770821.htm?ca=16_s,AuriacsurVendinelle,True,Villa 4 pièces 137 m²,4,d, Haute-Garonne ,31460,True,2408
,322000,180,//www.leboncoin.fr/ventes_immobilieres/900884061.htm?ca=16_s,CastelnaudEstrétefonds,True,Maison 8 pièces 180 m²,8,, Haute-Garonne ,31620,True,1788
d,389000,219,//www.leboncoin.fr/ventes_immobilieres/751497979.htm?ca=16_s,SaintJean,True,Villa 8 pièces 219 m²,8,d, Haute-Garonne ,31240,True,1776
d,180000,88,//www.leboncoin.fr/ventes_immobilieres/920787678.htm?ca=16_s,Auterive,True,"Auterive, centre, villa T4 P/P garage sur 650m²",5,d, Haute-Garonne ,31190,True,2045
d,374000,156,//www.leboncoin.fr/ventes_immobilieres/813930828.htm?ca=16_s,Lévignac,True,Maison 6 pièces 156 m²,6,d, Haute-Garonne ,31530,True,2397
d,103000,85,//www.leboncoin.fr/ventes_immobilieres/840740215.htm?ca=16_s,Melles,True,Maison de montagne en pierres pyrenees,4,d, Haute-Garonne ,31440,True,1211
d,229000,105,//www.leboncoin.fr/ventes_immobilieres/922832692.htm?ca=16_s,Castelginest,True,Villa 5 pièces 105 m²,5,d, Haute-Garonne ,31780,True,2180
,774000,190,//www.leboncoin.fr/ventes_immobilieres/923170201.htm?ca=16_s,VieilleToulouse,True,Villa 6 pièces 190 m²,6,, Haute-Garonne ,31320,True,4073
d,635000,320,//www.leboncoin.fr/ventes_immobilieres/673997042.htm?ca=16_s,QuintFonsegrives,True,Villa 8 pièces 320 m²,8,d, Haute-Garonne ,31130,True,1984
d,959000,216,//www.leboncoin.fr/ventes_immobilieres/773617884.htm?ca=16_s,QuintFonsegrives,True,Maison 6 pièces 216 m²,6,d, Haute-Garonne ,31130,True,4439
d,265000,112,//www.leboncoin.fr/ventes_immobilieres/923182943.htm?ca=16_s,Pechbonnieu,True,Villa 5 pièces 112 m²,5,d, Haute-Garonne ,31140,True,2366
,185000,0,//www.leboncoin.fr/ventes_immobilieres/923061779.htm?ca=16_s,Gardouch,True,Maison 4 pièces Gardouch Secteur,4,, Haute-Garonne ,31290,True,0
d,202800,75,//www.leboncoin.fr/ventes_immobilieres/791440717.htm?ca=16_s,LeBurgaud,True,Pavillon 4 pièces 75 m²,4,d, Haute-Garonne ,31330,True,2704
d,229000,63,//www.leboncoin.fr/ventes_immobilieres/922802848.htm?ca=16_s,Toulouse,False,Maison 3 pièces 63 m²,3,d, Haute-Garonne ,31100,True,3634
d,307000,203,//www.leboncoin.fr/ventes_immobilieres/751747105.htm?ca=16_s,Auterive,True,Maison de ville 8 pièces 203 m²,8,d, Haute-Garonne ,31190,True,1512
d,459500,270,//www.leboncoin.fr/ventes_immobilieres/814427337.htm?ca=16_s,MontastruclaConseillère,True,Maison 5 pièces 270 m²,5,d, Haute-Garonne ,31380,True,1701
d,525000,137,//www.leboncoin.fr/ventes_immobilieres/900770546.htm?ca=16_s,Lanta,True,Villa 4 pièces 137 m²,4,d, Haute-Garonne ,31570,True,3832
d,225000,138,//www.leboncoin.fr/ventes_immobilieres/922861685.htm?ca=16_s,SaintGaudens,True,Maison 6 pièces 138 m²,6,d, Haute-Garonne ,31800,True,1630
d,213000,130,//www.leboncoin.fr/ventes_immobilieres/922779188.htm?ca=16_s,Calmont,True,Maison 6 pièces 130 m²,6,d, Haute-Garonne ,31560,True,1638
d,324000,145,//www.leboncoin.fr/ventes_immobilieres/922801697.htm?ca=16_s,Cornebarrieu,True,Maison 5 pièces 145 m²,5,d, Haute-Garonne ,31700,True,2234
d,425000,140,//www.leboncoin.fr/ventes_immobilieres/793589919.htm?ca=16_s,SaintOrensdeGameville,True,Maison 6 pièces 140 m²,6,d, Haute-Garonne ,31650,True,3035
d,238000,120,//www.leboncoin.fr/ventes_immobilieres/751516308.htm?ca=16_s,Auterive,True,Maison 5 pièces 120 m²,5,d, Haute-Garonne ,31190,True,1983
d,365000,160,//www.leboncoin.fr/ventes_immobilieres/751709130.htm?ca=16_s,VillefranchedeLauragais,True,Villa 7 pièces 160 m²,7,d, Haute-Garonne ,31290,True,2281
d,395000,200,//www.leboncoin.fr/ventes_immobilieres/922765484.htm?ca=16_s,PinsJustaret,True,Belle maison de caractère,6,d, Haute-Garonne ,31860,True,1975
d,499200,298,//www.leboncoin.fr/ventes_immobilieres/876783719.htm?ca=16_s,Frouzins,True,Villa 9 pièces 298 m²,9,d, Haute-Garonne ,31270,True,1675
d,432500,165,//www.leboncoin.fr/ventes_immobilieres/751485999.htm?ca=16_s,LapeyrouseFossat,True,Maison 5 pièces 165 m²,5,d, Haute-Garonne ,31180,True,2621
d,394500,210,//www.leboncoin.fr/ventes_immobilieres/922801381.htm?ca=16_s,CastanetTolosan,True,Villa 6 pièces 210 m²,6,d, Haute-Garonne ,31320,True,1878
d,160000,160,//www.leboncoin.fr/ventes_immobilieres/877176481.htm?ca=16_s,Cazères,True,Maison 6 pièces 160 m²,6,d, Haute-Garonne ,31220,True,1000
d,368000,208,//www.leboncoin.fr/ventes_immobilieres/831088790.htm?ca=16_s,Nailloux,True,Villa 6 pièces 208 m²,6,d, Haute-Garonne ,31560,True,1769
,280000,95,//www.leboncoin.fr/ventes_immobilieres/922753652.htm?ca=16_s,SaintJory,True,Maison T4 avec piscine,4,, Haute-Garonne ,31790,True,2947
,230000,0,//www.leboncoin.fr/ventes_immobilieres/922742395.htm?ca=16_s,Saiguède,True,MAISON T4 Centre du village,0,d, Haute-Garonne ,31470,True,0
,488000,165,//www.leboncoin.fr/ventes_immobilieres/922731035.htm?ca=16_s,Toulouse,True,Blagnac maison  type 5 avec piscine,5,d, Haute-Garonne ,31000,True,2957
,310000,130,//www.leboncoin.fr/ventes_immobilieres/922720071.htm?ca=16_s,Verfeil,True,Maison 2010 sur terrain 1200 m²,7,, Haute-Garonne ,31590,True,2384
d,119980,127,//www.leboncoin.fr/ventes_immobilieres/834148366.htm?ca=16_s,SaintGaudens,True,Maison de ville 5 pièces 127 m²,5,d, Haute-Garonne ,31800,True,944
d,245000,123,//www.leboncoin.fr/ventes_immobilieres/922690000.htm?ca=16_s,Bérat,True,Villa T4 neuve,4,d, Haute-Garonne ,31370,True,1991
d,268500,95,//www.leboncoin.fr/ventes_immobilieres/922749781.htm?ca=16_s,PlaisanceduTouch,True,Maison 4 pièces 95 m²,4,d, Haute-Garonne ,31830,True,2826
d,212000,84,//www.leboncoin.fr/ventes_immobilieres/922749784.htm?ca=16_s,PlaisanceduTouch,True,Maison 4 pièces 84 m²,4,d, Haute-Garonne ,31830,True,2523
d,275000,112,//www.leboncoin.fr/ventes_immobilieres/868161397.htm?ca=16_s,Frouzins,True,Maison 6 pièces 112 m²,6,d, Haute-Garonne ,31270,True,2455
d,209000,90,//www.leboncoin.fr/ventes_immobilieres/759498494.htm?ca=16_s,Cugnaux,True,Maison 4 pièces 90 m²,4,d, Haute-Garonne ,31270,True,2322
d,272446,103,//www.leboncoin.fr/ventes_immobilieres/853048221.htm?ca=16_s,LaSalvetatSaintGilles,True,Maison 5 pièces 103 m²,5,d, Haute-Garonne ,31880,True,2645
d,195000,300,//www.leboncoin.fr/ventes_immobilieres/922674083.htm?ca=16_s,Caraman,True,Maison de village caraman,8,d, Haute-Garonne ,31460,True,650
d,360000,247,//www.leboncoin.fr/ventes_immobilieres/922673307.htm?ca=16_s,SaintAlban,True,Villa T8 dans environnement calme,9,d, Haute-Garonne ,31140,True,1457
d,219000,137,//www.leboncoin.fr/ventes_immobilieres/922672615.htm?ca=16_s,Bessières,True,Adorable maison 5 pièces BESSIERES,5,d, Haute-Garonne ,31660,True,1598
d,220000,143,//www.leboncoin.fr/ventes_immobilieres/853575146.htm?ca=16_s,MontastruclaConseillère,True,Maison 5 pièces 143 m²,5,d, Haute-Garonne ,31380,True,1538
d,298000,145,//www.leboncoin.fr/ventes_immobilieres/922706683.htm?ca=16_s,Nailloux,True,Villa 4 pièces 145 m²,4,d, Haute-Garonne ,31560,True,2055
,140000,160,//www.leboncoin.fr/ventes_immobilieres/922655607.htm?ca=16_s,Lilhac,True,Maison t5,5,, Haute-Garonne ,31230,True,875
,237000,113,//www.leboncoin.fr/ventes_immobilieres/900630411.htm?ca=16_s,Auterive,True,Maison 4 pièces 113 m²,4,, Haute-Garonne ,31190,True,2097
,330000,175,//www.leboncoin.fr/ventes_immobilieres/922640167.htm?ca=16_s,LabarthesurLèze,True,Maison 2 appartements T4 et T3,7,, Haute-Garonne ,31860,True,1885
d,390000,200,//www.leboncoin.fr/ventes_immobilieres/922619419.htm?ca=16_s,SaintThomas,True,Grande maison dans un écrin de verdure,7,d, Haute-Garonne ,31470,True,1950
d,160000,180,//www.leboncoin.fr/ventes_immobilieres/890974509.htm?ca=16_s,Verfeil,True,Maison 6 pièces 180 m²,6,d, Haute-Garonne ,31590,True,888
d,457000,185,//www.leboncoin.fr/ventes_immobilieres/922602795.htm?ca=16_s,Toulouse,True,Belle Villa 5 chambres à 15 mn de TOULOUSE,6,d, Haute-Garonne ,31000,True,2470
,409000,295,//www.leboncoin.fr/ventes_immobilieres/916747223.htm?ca=16_s,VillefranchedeLauragais,True,Ferme 6 pièces 295 m²,6,d, Haute-Garonne ,31290,True,1386
,380000,171,//www.leboncoin.fr/ventes_immobilieres/915987198.htm?ca=16_s,VillefranchedeLauragais,True,Villa 6 pièces 171 m²,6,d, Haute-Garonne ,31290,True,2222
d,263000,96,//www.leboncoin.fr/ventes_immobilieres/910374725.htm?ca=16_s,VillefranchedeLauragais,True,Maison 5 pièces 96 m²,5,d, Haute-Garonne ,31290,True,2739
d,148000,71,//www.leboncoin.fr/ventes_immobilieres/906289720.htm?ca=16_s,VillefranchedeLauragais,True,Pavillon 3 pièces 71 m²,3,d, Haute-Garonne ,31290,True,2084
d,325000,144,//www.leboncoin.fr/ventes_immobilieres/922631427.htm?ca=16_s,Gragnague,True,Villa 6 pièces 144 m²,6,d, Haute-Garonne ,31380,True,2256
d,200000,95,//www.leboncoin.fr/ventes_immobilieres/906289465.htm?ca=16_s,VillefranchedeLauragais,True,Pavillon 4 pièces 95 m²,4,d, Haute-Garonne ,31290,True,2105
d,190000,94,//www.leboncoin.fr/ventes_immobilieres/906293278.htm?ca=16_s,VillefranchedeLauragais,True,Pavillon 4 pièces 94 m²,4,d, Haute-Garonne ,31290,True,2021
d,330000,205,//www.leboncoin.fr/ventes_immobilieres/906295173.htm?ca=16_s,VillefranchedeLauragais,True,Pavillon 8 pièces 205 m²,8,d, Haute-Garonne ,31290,True,1609
d,270000,136,//www.leboncoin.fr/ventes_immobilieres/906294098.htm?ca=16_s,VillefranchedeLauragais,True,Maison 4 pièces 136 m²,4,d, Haute-Garonne ,31290,True,1985
d,128000,170,//www.leboncoin.fr/ventes_immobilieres/906294548.htm?ca=16_s,VillefranchedeLauragais,True,Maison de village 4 pièces 170 m²,4,d, Haute-Garonne ,31290,True,752
d,617000,253,//www.leboncoin.fr/ventes_immobilieres/906296002.htm?ca=16_s,VillefranchedeLauragais,True,Maison 7 pièces 253 m²,7,d, Haute-Garonne ,31290,True,2438
d,340000,142,//www.leboncoin.fr/ventes_immobilieres/906296517.htm?ca=16_s,VillefranchedeLauragais,True,Pavillon 5 pièces 142 m²,5,d, Haute-Garonne ,31290,True,2394
d,145990,95,//www.leboncoin.fr/ventes_immobilieres/922748038.htm?ca=16_s,Revel,True,Villa 4 pièces 95 m²,4,d, Haute-Garonne ,31250,True,1536
,409000,150,//www.leboncoin.fr/ventes_immobilieres/922740075.htm?ca=16_s,CastanetTolosan,True,Maison 6 pièces 150 m²,6,, Haute-Garonne ,31320,True,2726
,272000,110,//www.leboncoin.fr/ventes_immobilieres/906292330.htm?ca=16_s,Ayguesvives,True,Maison 4 pièces 110 m²,4,d, Haute-Garonne ,31450,True,2472
d,437000,155,//www.leboncoin.fr/ventes_immobilieres/922654918.htm?ca=16_s,GagnacsurGaronne,True,Villa 6 pièces 155 m²,6,d, Haute-Garonne ,31150,True,2819
,229000,87,//www.leboncoin.fr/ventes_immobilieres/906290166.htm?ca=16_s,Baziège,True,Pavillon 4 pièces 87 m²,4,d, Haute-Garonne ,31450,True,2632
,269000,300,//www.leboncoin.fr/ventes_immobilieres/906293725.htm?ca=16_s,Montgiscard,True,Maison 9 pièces 300 m²,9,d, Haute-Garonne ,31450,True,896
,165000,150,//www.leboncoin.fr/ventes_immobilieres/906292799.htm?ca=16_s,Baziège,True,Maison de village 6 pièces 150 m²,6,, Haute-Garonne ,31450,True,1100
d,220000,90,//www.leboncoin.fr/ventes_immobilieres/871438728.htm?ca=16_s,Colomiers,False,Maison 4 pièces 90 m²,4,d, Haute-Garonne ,31770,True,2444
,189000,82,//www.leboncoin.fr/ventes_immobilieres/906292936.htm?ca=16_s,Baziège,True,Pavillon 4 pièces 82 m²,4,d, Haute-Garonne ,31450,True,2304
,190000,145,//www.leboncoin.fr/ventes_immobilieres/906288986.htm?ca=16_s,Montgiscard,True,Maison de village 6 pièces 145 m²,6,, Haute-Garonne ,31450,True,1310
d,223000,77,//www.leboncoin.fr/ventes_immobilieres/922727797.htm?ca=16_s,Castelginest,True,Villa 4 pièces 77 m²,4,d, Haute-Garonne ,31780,True,2896
d,88000,87,//www.leboncoin.fr/ventes_immobilieres/922584350.htm?ca=16_s,SaintGaudens,True,Maison 4 pièces 87 m²,4,d, Haute-Garonne ,31800,True,1011
d,670000,180,//www.leboncoin.fr/ventes_immobilieres/922573889.htm?ca=16_s,Toulouse,True,Maison 6 pièces + studio indep + jardin 400 m2,6,d, Haute-Garonne ,31500,True,3722
d,450000,100,//www.leboncoin.fr/ventes_immobilieres/922567781.htm?ca=16_s,Toulouse,True,Maison d'époque hyper centre,7,d, Haute-Garonne ,31000,True,4500
,99000,145,//www.leboncoin.fr/ventes_immobilieres/922747846.htm?ca=16_s,Mane,True,Maison 6 pièces 145 m²,6,, Haute-Garonne ,31260,True,682
d,140000,140,//www.leboncoin.fr/ventes_immobilieres/919720623.htm?ca=16_s,SaintGaudens,True,Maison a saint gaudens,7,d, Haute-Garonne ,31800,True,1000
d,345000,175,//www.leboncoin.fr/ventes_immobilieres/817158473.htm?ca=16_s,PortetsurGaronne,True,Villa 6 pièces + jardins + entrepots + terrain,6,d, Haute-Garonne ,31120,True,1971
d,159000,100,//www.leboncoin.fr/ventes_immobilieres/922557256.htm?ca=16_s,Grenade,True,Immeuble Plein Centre A rénover,6,d, Haute-Garonne ,31330,True,1590
d,183600,180,//www.leboncoin.fr/ventes_immobilieres/900630039.htm?ca=16_s,Molas,True,Maison 3 pièces 180 m²,3,d, Haute-Garonne ,31230,True,1020
,248000,108,//www.leboncoin.fr/ventes_immobilieres/922630798.htm?ca=16_s,Roquesérière,True,Villa 4 pièces 108 m²,4,, Haute-Garonne ,31380,True,2296
d,750000,193,//www.leboncoin.fr/ventes_immobilieres/922541048.htm?ca=16_s,Toulouse,True,COTE PAVEE coté centre Toulouse Maison 7 pièces,7,d, Haute-Garonne ,31500,True,3886
d,191000,100,//www.leboncoin.fr/ventes_immobilieres/922539780.htm?ca=16_s,,True,Grange réhabilitée de type 4 avec jardin,4,d,,31110,True,1910
d,250000,78,//www.leboncoin.fr/ventes_immobilieres/905545812.htm?ca=16_s,Tournefeuille,True,Maison 4 pièces 78 m²,4,d, Haute-Garonne ,31170,True,3205
,190000,66,//www.leboncoin.fr/ventes_immobilieres/919333178.htm?ca=16_s,Fontenilles,True,Maison 3 pièces 66 m²,3,d, Haute-Garonne ,31470,True,2878
d,525000,140,//www.leboncoin.fr/ventes_immobilieres/922520211.htm?ca=16_s,Toulouse,True,Maison de charme Côte Pavée,6,d, Haute-Garonne ,31500,True,3750
d,0,205,//www.leboncoin.fr/ventes_immobilieres/922516458.htm?ca=16_s,JuzetdeLuchon,True,Maison de campagne,9,d, Haute-Garonne ,31110,True,0
d,219000,85,//www.leboncoin.fr/ventes_immobilieres/922727827.htm?ca=16_s,Toulouse,True,Villa 4 pièces 85 m²,4,d, Haute-Garonne ,31300,True,2576
,223000,500,//www.leboncoin.fr/ventes_immobilieres/922631064.htm?ca=16_s,BuzetsurTarn,True,Ferme 10 pièces 500 m²,10,, Haute-Garonne ,31660,True,446
,130000,75,//www.leboncoin.fr/ventes_immobilieres/922507613.htm?ca=16_s,Boutx,True,Chalet 75 m²,5,, Haute-Garonne ,31440,True,1733
d,159000,200,//www.leboncoin.fr/ventes_immobilieres/894649750.htm?ca=16_s,Toulouse,True,Grand Hangar + terrain sur 430 m2,0,d, Haute-Garonne ,31200,True,795
,108000,130,//www.leboncoin.fr/ventes_immobilieres/922496598.htm?ca=16_s,BagnèresdeLuchon,True,Maison de ville a renover 7 pieces,7,, Haute-Garonne ,31110,True,830
d,750000,187,//www.leboncoin.fr/ventes_immobilieres/922495146.htm?ca=16_s,Toulouse,True,COTE PAVEE coté centre Toulouse Maison 7 pièces,7,d, Haute-Garonne ,31500,True,4010
d,155000,150,//www.leboncoin.fr/ventes_immobilieres/922491886.htm?ca=16_s,SaliesduSalat,True,Maison de Ville Belle rénovation,10,d, Haute-Garonne ,31260,True,1033
,290000,0,//www.leboncoin.fr/ventes_immobilieres/922727750.htm?ca=16_s,Labège,True,Villa 5 pièces Labege Secteur,5,, Haute-Garonne ,31670,True,0
,397000,200,//www.leboncoin.fr/ventes_immobilieres/922631213.htm?ca=16_s,BuzetsurTarn,True,Villa 10 pièces 200 m²,10,, Haute-Garonne ,31660,True,1985
d,750000,187,//www.leboncoin.fr/ventes_immobilieres/922490458.htm?ca=16_s,Toulouse,True,COTE PAVEE coté centre Toulouse Maison 7 pièces,7,d, Haute-Garonne ,31500,True,4010
,199000,94,//www.leboncoin.fr/ventes_immobilieres/922630548.htm?ca=16_s,Bessières,True,Villa 4 pièces 94 m²,4,, Haute-Garonne ,31660,True,2117
d,379000,172,//www.leboncoin.fr/ventes_immobilieres/922623630.htm?ca=16_s,Léguevin,True,Villa 6 pièces 172 m²,6,d, Haute-Garonne ,31490,True,2203
